id,product_name,product_category,product_vendor,product_manufacturing_date,product_expiry_date
1623,Product_1753225431,Books,Vendor A,2025-07-22 18:03:51.465532+00:00,2026-05-24 18:03:51.465532+00:00
1624,Product_1753225436,Clothing,Vendor D,2025-07-22 18:03:56.476616+00:00,2026-01-01 18:03:56.476616+00:00
1625,Product_1753225441,Grocery,Vendor E,2025-07-22 18:04:01.488331+00:00,2026-04-02 18:04:01.488331+00:00
1626,Product_1753225446,Books,Vendor D,2025-07-22 18:04:06.499357+00:00,2025-12-29 18:04:06.499357+00:00
1627,Product_1753225451,Toys,Vendor C,2025-07-22 18:04:11.509330+00:00,2025-09-17 18:04:11.509330+00:00
1628,Product_1753225456,Toys,Vendor E,2025-07-22 18:04:16.518835+00:00,2025-11-22 18:04:16.518835+00:00
1629,Product_1753225461,Clothing,Vendor E,2025-07-22 18:04:21.527629+00:00,2026-07-16 18:04:21.527629+00:00
1630,Product_1753225466,Toys,Vendor B,2025-07-22 18:04:26.537179+00:00,2026-02-20 18:04:26.537179+00:00
1631,Product_1753225471,Toys,Vendor D,2025-07-22 18:04:31.547809+00:00,2025-12-03 18:04:31.547809+00:00
1632,Product_1753225476,Books,Vendor D,2025-07-22 18:04:36.557957+00:00,2025-12-17 18:04:36.557957+00:00
1633,Product_1753225481,Electronics,Vendor C,2025-07-22 18:04:41.567638+00:00,2025-12-17 18:04:41.567638+00:00
1634,Product_1753225486,Clothing,Vendor D,2025-07-22 18:04:46.577991+00:00,2026-07-08 18:04:46.577991+00:00
1635,Product_1753225491,Grocery,Vendor E,2025-07-22 18:04:51.586116+00:00,2026-07-08 18:04:51.586116+00:00
1636,Product_1753225496,Electronics,Vendor B,2025-07-22 18:04:56.592026+00:00,2025-12-04 18:04:56.592026+00:00
1637,Product_1753225501,Toys,Vendor A,2025-07-22 18:05:01.606370+00:00,2025-10-30 18:05:01.606370+00:00
1638,Product_1753225506,Clothing,Vendor D,2025-07-22 18:05:06.616579+00:00,2026-07-19 18:05:06.616579+00:00
1639,Product_1753225511,Grocery,Vendor E,2025-07-22 18:05:11.622984+00:00,2026-01-25 18:05:11.622984+00:00
1640,Product_1753225516,Clothing,Vendor B,2025-07-22 18:05:16.628900+00:00,2026-01-19 18:05:16.628900+00:00
1641,Product_1753225521,Toys,Vendor A,2025-07-22 18:05:21.638259+00:00,2026-01-03 18:05:21.638259+00:00
1642,Product_1753225526,Electronics,Vendor A,2025-07-22 18:05:26.643487+00:00,2025-10-02 18:05:26.643487+00:00
1643,Product_1753225531,Toys,Vendor D,2025-07-22 18:05:31.653680+00:00,2025-12-05 18:05:31.653680+00:00
1644,Product_1753225536,Grocery,Vendor D,2025-07-22 18:05:36.659196+00:00,2026-06-17 18:05:36.659196+00:00
1645,Product_1753225541,Toys,Vendor C,2025-07-22 18:05:41.664189+00:00,2025-08-26 18:05:41.664189+00:00
1646,Product_1753225546,Clothing,Vendor A,2025-07-22 18:05:46.673223+00:00,2026-05-24 18:05:46.673223+00:00
1647,Product_1753225551,Grocery,Vendor D,2025-07-22 18:05:51.679826+00:00,2025-11-08 18:05:51.679826+00:00
1648,Product_1753225556,Electronics,Vendor A,2025-07-22 18:05:56.685446+00:00,2026-01-28 18:05:56.685446+00:00
1649,Product_1753225561,Electronics,Vendor B,2025-07-22 18:06:01.695595+00:00,2025-10-22 18:06:01.695595+00:00
1650,Product_1753225566,Electronics,Vendor C,2025-07-22 18:06:06.701416+00:00,2026-07-16 18:06:06.701416+00:00
1651,Product_1753225571,Toys,Vendor B,2025-07-22 18:06:11.707417+00:00,2026-01-10 18:06:11.707417+00:00
1652,Product_1753225576,Toys,Vendor B,2025-07-22 18:06:16.712787+00:00,2026-07-05 18:06:16.712787+00:00
1653,Product_1753225581,Books,Vendor E,2025-07-22 18:06:21.717447+00:00,2025-12-06 18:06:21.717447+00:00
1654,Product_1753225586,Books,Vendor A,2025-07-22 18:06:26.723319+00:00,2025-09-27 18:06:26.723319+00:00
1655,Product_1753225591,Books,Vendor C,2025-07-22 18:06:31.735144+00:00,2026-07-22 18:06:31.735144+00:00
1656,Product_1753225596,Toys,Vendor A,2025-07-22 18:06:36.746735+00:00,2025-11-20 18:06:36.746735+00:00
1657,Product_1753225601,Toys,Vendor D,2025-07-22 18:06:41.753609+00:00,2026-04-18 18:06:41.753609+00:00
1658,Product_1753225606,Grocery,Vendor C,2025-07-22 18:06:46.763668+00:00,2026-05-25 18:06:46.763668+00:00
1659,Product_1753225611,Electronics,Vendor D,2025-07-22 18:06:51.769137+00:00,2026-03-31 18:06:51.769137+00:00
1660,Product_1753225616,Clothing,Vendor E,2025-07-22 18:06:56.776255+00:00,2026-05-18 18:06:56.776255+00:00
1661,Product_1753225621,Toys,Vendor C,2025-07-22 18:07:01.786693+00:00,2025-09-27 18:07:01.786693+00:00
1662,Product_1753225626,Toys,Vendor B,2025-07-22 18:07:06.792436+00:00,2026-06-27 18:07:06.792436+00:00
1663,Product_1753225631,Books,Vendor D,2025-07-22 18:07:11.802243+00:00,2026-06-17 18:07:11.802243+00:00
1664,Product_1753225636,Toys,Vendor B,2025-07-22 18:07:16.808646+00:00,2025-11-03 18:07:16.808646+00:00
1665,Product_1753225641,Books,Vendor B,2025-07-22 18:07:21.818238+00:00,2026-06-27 18:07:21.818238+00:00
1666,Product_1753225646,Books,Vendor A,2025-07-22 18:07:26.826722+00:00,2026-01-11 18:07:26.826722+00:00
1667,Product_1753225651,Toys,Vendor B,2025-07-22 18:07:31.836413+00:00,2026-03-03 18:07:31.836413+00:00
1668,Product_1753225656,Toys,Vendor C,2025-07-22 18:07:36.842684+00:00,2026-02-05 18:07:36.842684+00:00
1669,Product_1753225661,Grocery,Vendor A,2025-07-22 18:07:41.852733+00:00,2026-03-12 18:07:41.852733+00:00
1670,Product_1753225666,Grocery,Vendor C,2025-07-22 18:07:46.862232+00:00,2025-11-05 18:07:46.862232+00:00
1671,Product_1753225671,Electronics,Vendor E,2025-07-22 18:07:51.868665+00:00,2026-03-20 18:07:51.868665+00:00
1672,Product_1753225676,Grocery,Vendor A,2025-07-22 18:07:56.873781+00:00,2025-10-27 18:07:56.873781+00:00
1673,Product_1753225681,Books,Vendor D,2025-07-22 18:08:01.883906+00:00,2026-07-01 18:08:01.883906+00:00
1674,Product_1753225686,Grocery,Vendor A,2025-07-22 18:08:06.888899+00:00,2025-12-29 18:08:06.888899+00:00
1675,Product_1753225691,Electronics,Vendor C,2025-07-22 18:08:11.898108+00:00,2026-06-17 18:08:11.898108+00:00
1676,Product_1753225696,Toys,Vendor E,2025-07-22 18:08:16.907139+00:00,2025-11-24 18:08:16.907139+00:00
1677,Product_1753225701,Electronics,Vendor D,2025-07-22 18:08:21.919426+00:00,2026-04-12 18:08:21.919426+00:00
1678,Product_1753225706,Books,Vendor C,2025-07-22 18:08:26.928110+00:00,2025-09-15 18:08:26.928110+00:00
1679,Product_1753225711,Books,Vendor A,2025-07-22 18:08:31.937653+00:00,2026-03-30 18:08:31.937653+00:00
1680,Product_1753225716,Toys,Vendor B,2025-07-22 18:08:36.947334+00:00,2026-03-06 18:08:36.947334+00:00
1681,Product_1753225721,Clothing,Vendor E,2025-07-22 18:08:41.956263+00:00,2026-01-30 18:08:41.956263+00:00
1682,Product_1753225726,Electronics,Vendor E,2025-07-22 18:08:46.961502+00:00,2026-03-19 18:08:46.961502+00:00
1683,Product_1753225731,Clothing,Vendor D,2025-07-22 18:08:51.970715+00:00,2026-06-16 18:08:51.970715+00:00
1684,Product_1753225736,Electronics,Vendor D,2025-07-22 18:08:56.980192+00:00,2025-12-02 18:08:56.980192+00:00
1685,Product_1753225741,Grocery,Vendor A,2025-07-22 18:09:01.987284+00:00,2025-10-09 18:09:01.987284+00:00
1686,Product_1753225746,Books,Vendor E,2025-07-22 18:09:06.996750+00:00,2026-07-02 18:09:06.996750+00:00
1687,Product_1753225752,Books,Vendor A,2025-07-22 18:09:12.002799+00:00,2025-09-25 18:09:12.002799+00:00
1688,Product_1753225757,Grocery,Vendor B,2025-07-22 18:09:17.007891+00:00,2026-03-12 18:09:17.007891+00:00
1689,Product_1753225762,Grocery,Vendor C,2025-07-22 18:09:22.017887+00:00,2026-03-03 18:09:22.017887+00:00
1690,Product_1753225767,Clothing,Vendor E,2025-07-22 18:09:27.028890+00:00,2025-12-14 18:09:27.028890+00:00
1691,Product_1753225772,Toys,Vendor A,2025-07-22 18:09:32.032994+00:00,2026-02-06 18:09:32.032994+00:00
1692,Product_1753225777,Books,Vendor B,2025-07-22 18:09:37.037967+00:00,2025-12-15 18:09:37.037967+00:00
1693,Product_1753225782,Grocery,Vendor E,2025-07-22 18:09:42.046313+00:00,2026-04-08 18:09:42.046313+00:00
1694,Product_1753225787,Clothing,Vendor C,2025-07-22 18:09:47.051542+00:00,2026-07-16 18:09:47.051542+00:00
1695,Product_1753225792,Grocery,Vendor D,2025-07-22 18:09:52.057190+00:00,2026-02-06 18:09:52.057190+00:00
1696,Product_1753225797,Electronics,Vendor D,2025-07-22 18:09:57.062915+00:00,2026-03-10 18:09:57.062915+00:00
1697,Product_1753225802,Toys,Vendor A,2025-07-22 18:10:02.068441+00:00,2026-06-19 18:10:02.068441+00:00
1698,Product_1753225807,Books,Vendor E,2025-07-22 18:10:07.073472+00:00,2026-05-22 18:10:07.073472+00:00
1699,Product_1753225813,Clothing,Vendor A,2025-07-22 18:10:13.119707+00:00,2026-01-02 18:10:13.119707+00:00
1700,Product_1753225818,Books,Vendor D,2025-07-22 18:10:18.125207+00:00,2025-09-15 18:10:18.125207+00:00
1701,Product_1753225823,Grocery,Vendor D,2025-07-22 18:10:23.135931+00:00,2025-12-25 18:10:23.135931+00:00
1702,Product_1753225828,Grocery,Vendor E,2025-07-22 18:10:28.145933+00:00,2026-05-18 18:10:28.145933+00:00
1703,Product_1753225833,Clothing,Vendor B,2025-07-22 18:10:33.158279+00:00,2026-07-10 18:10:33.158279+00:00
1704,Product_1753225838,Electronics,Vendor E,2025-07-22 18:10:38.169812+00:00,2025-09-21 18:10:38.169812+00:00
1705,Product_1753225843,Grocery,Vendor D,2025-07-22 18:10:43.174714+00:00,2026-01-30 18:10:43.174714+00:00
1706,Product_1753225848,Grocery,Vendor E,2025-07-22 18:10:48.183136+00:00,2026-07-02 18:10:48.183136+00:00
1707,Product_1753225853,Grocery,Vendor C,2025-07-22 18:10:53.195942+00:00,2026-04-01 18:10:53.195942+00:00
1708,Product_1753225858,Toys,Vendor B,2025-07-22 18:10:58.205378+00:00,2026-06-07 18:10:58.205378+00:00
1709,Product_1753225863,Electronics,Vendor C,2025-07-22 18:11:03.216705+00:00,2026-05-10 18:11:03.216705+00:00
1710,Product_1753225868,Toys,Vendor E,2025-07-22 18:11:08.228540+00:00,2025-12-08 18:11:08.228540+00:00
1711,Product_1753225873,Books,Vendor A,2025-07-22 18:11:13.234591+00:00,2026-06-15 18:11:13.234591+00:00
1712,Product_1753225878,Clothing,Vendor E,2025-07-22 18:11:18.245324+00:00,2026-03-16 18:11:18.245324+00:00
1713,Product_1753225883,Grocery,Vendor D,2025-07-22 18:11:23.250516+00:00,2025-10-07 18:11:23.250516+00:00
1714,Product_1753225888,Grocery,Vendor E,2025-07-22 18:11:28.258347+00:00,2025-09-05 18:11:28.258347+00:00
1715,Product_1753225893,Clothing,Vendor B,2025-07-22 18:11:33.269516+00:00,2025-10-16 18:11:33.269516+00:00
1716,Product_1753225898,Books,Vendor A,2025-07-22 18:11:38.281500+00:00,2025-09-01 18:11:38.281500+00:00
1717,Product_1753225903,Electronics,Vendor A,2025-07-22 18:11:43.293459+00:00,2026-07-01 18:11:43.293459+00:00
1718,Product_1753225908,Books,Vendor D,2025-07-22 18:11:48.302228+00:00,2025-09-20 18:11:48.302228+00:00
1719,Product_1753225913,Toys,Vendor E,2025-07-22 18:11:53.309661+00:00,2026-04-13 18:11:53.309661+00:00
1720,Product_1753225918,Electronics,Vendor A,2025-07-22 18:11:58.317885+00:00,2025-12-23 18:11:58.317885+00:00
1721,Product_1753225923,Electronics,Vendor D,2025-07-22 18:12:03.323380+00:00,2025-09-18 18:12:03.323380+00:00
1722,Product_1753225928,Grocery,Vendor A,2025-07-22 18:12:08.764340+00:00,2026-03-16 18:12:08.764340+00:00
1723,Product_1753225933,Books,Vendor E,2025-07-22 18:12:13.773537+00:00,2026-02-01 18:12:13.773537+00:00
1724,Product_1753225938,Toys,Vendor C,2025-07-22 18:12:18.784008+00:00,2026-01-22 18:12:18.784008+00:00
1725,Product_1753225943,Grocery,Vendor C,2025-07-22 18:12:23.789947+00:00,2025-09-23 18:12:23.789947+00:00
1726,Product_1753225948,Electronics,Vendor C,2025-07-22 18:12:28.799861+00:00,2025-10-09 18:12:28.799861+00:00
1727,Product_1753225953,Grocery,Vendor C,2025-07-22 18:12:33.809620+00:00,2025-09-03 18:12:33.809620+00:00
1728,Product_1753225958,Grocery,Vendor A,2025-07-22 18:12:38.815193+00:00,2025-09-16 18:12:38.815193+00:00
1729,Product_1753225963,Electronics,Vendor A,2025-07-22 18:12:43.824673+00:00,2025-10-01 18:12:43.824673+00:00
1730,Product_1753225968,Toys,Vendor A,2025-07-22 18:12:48.833697+00:00,2025-09-12 18:12:48.833697+00:00
1731,Product_1753225973,Electronics,Vendor B,2025-07-22 18:12:53.839345+00:00,2026-03-07 18:12:53.839345+00:00
1732,Product_1753225978,Electronics,Vendor C,2025-07-22 18:12:58.847924+00:00,2026-06-05 18:12:58.847924+00:00
1733,Product_1753225983,Clothing,Vendor E,2025-07-22 18:13:03.856633+00:00,2026-01-25 18:13:03.856633+00:00
1734,Product_1753225988,Electronics,Vendor E,2025-07-22 18:13:08.862456+00:00,2026-07-10 18:13:08.862456+00:00
1735,Product_1753225993,Books,Vendor E,2025-07-22 18:13:13.874353+00:00,2026-06-12 18:13:13.874353+00:00
1736,Product_1753225998,Toys,Vendor C,2025-07-22 18:13:18.885502+00:00,2026-02-18 18:13:18.885502+00:00
1737,Product_1753226003,Books,Vendor B,2025-07-22 18:13:23.891873+00:00,2025-10-19 18:13:23.891873+00:00
1738,Product_1753226008,Toys,Vendor B,2025-07-22 18:13:28.901337+00:00,2026-05-27 18:13:28.901337+00:00
1739,Product_1753226013,Clothing,Vendor C,2025-07-22 18:13:33.911111+00:00,2025-12-25 18:13:33.911111+00:00
1740,Product_1753226018,Toys,Vendor E,2025-07-22 18:13:38.916503+00:00,2025-10-10 18:13:38.916503+00:00
1741,Product_1753226023,Toys,Vendor D,2025-07-22 18:13:43.928761+00:00,2025-08-31 18:13:43.928761+00:00
1742,Product_1753226028,Toys,Vendor A,2025-07-22 18:13:48.941037+00:00,2025-09-18 18:13:48.941037+00:00
1743,Product_1753226033,Grocery,Vendor A,2025-07-22 18:13:53.950613+00:00,2026-02-15 18:13:53.950613+00:00
1744,Product_1753226038,Toys,Vendor B,2025-07-22 18:13:58.961859+00:00,2026-01-23 18:13:58.961859+00:00
1745,Product_1753226043,Electronics,Vendor E,2025-07-22 18:14:03.972905+00:00,2025-10-26 18:14:03.972905+00:00
1746,Product_1753226048,Clothing,Vendor B,2025-07-22 18:14:08.982564+00:00,2025-11-07 18:14:08.982564+00:00
1747,Product_1753226053,Books,Vendor C,2025-07-22 18:14:13.994548+00:00,2025-10-25 18:14:13.994548+00:00
1748,Product_1753226059,Toys,Vendor E,2025-07-22 18:14:19.006188+00:00,2026-06-25 18:14:19.006188+00:00
1749,Product_1753226064,Clothing,Vendor A,2025-07-22 18:14:24.015828+00:00,2026-05-21 18:14:24.015828+00:00
1750,Product_1753226069,Grocery,Vendor B,2025-07-22 18:14:29.027377+00:00,2025-08-23 18:14:29.027377+00:00
1751,Product_1753226074,Toys,Vendor C,2025-07-22 18:14:34.038927+00:00,2026-05-24 18:14:34.038927+00:00
1752,Product_1753226079,Books,Vendor C,2025-07-22 18:14:39.047474+00:00,2025-10-27 18:14:39.047474+00:00
1753,Product_1753226084,Books,Vendor E,2025-07-22 18:14:44.054243+00:00,2026-02-09 18:14:44.054243+00:00
1754,Product_1753226089,Electronics,Vendor C,2025-07-22 18:14:49.066545+00:00,2025-10-02 18:14:49.066545+00:00
1755,Product_1753226094,Books,Vendor C,2025-07-22 18:14:54.076481+00:00,2026-07-22 18:14:54.076481+00:00
1756,Product_1753226099,Books,Vendor E,2025-07-22 18:14:59.087296+00:00,2026-05-18 18:14:59.087296+00:00
1757,Product_1753226104,Books,Vendor E,2025-07-22 18:15:04.099018+00:00,2025-09-17 18:15:04.099018+00:00
1758,Product_1753226109,Clothing,Vendor E,2025-07-22 18:15:09.109058+00:00,2026-04-01 18:15:09.109058+00:00
1759,Product_1753226114,Clothing,Vendor D,2025-07-22 18:15:14.119868+00:00,2026-02-26 18:15:14.119868+00:00
1760,Product_1753226119,Clothing,Vendor B,2025-07-22 18:15:19.131136+00:00,2026-02-21 18:15:19.131136+00:00
1761,Product_1753226124,Electronics,Vendor C,2025-07-22 18:15:24.136626+00:00,2025-10-24 18:15:24.136626+00:00
1762,Product_1753226129,Electronics,Vendor A,2025-07-22 18:15:29.141911+00:00,2026-04-22 18:15:29.141911+00:00
1763,Product_1753226134,Grocery,Vendor B,2025-07-22 18:15:34.152616+00:00,2025-12-25 18:15:34.152616+00:00
1764,Product_1753226139,Clothing,Vendor C,2025-07-22 18:15:39.164546+00:00,2026-07-17 18:15:39.164546+00:00
1765,Product_1753226144,Books,Vendor E,2025-07-22 18:15:44.169842+00:00,2025-11-23 18:15:44.169842+00:00
1766,Product_1753226149,Clothing,Vendor B,2025-07-22 18:15:49.181110+00:00,2026-03-21 18:15:49.181110+00:00
1767,Product_1753226154,Clothing,Vendor D,2025-07-22 18:15:54.190297+00:00,2026-03-08 18:15:54.190297+00:00
1768,Product_1753226159,Electronics,Vendor C,2025-07-22 18:15:59.195900+00:00,2026-04-02 18:15:59.195900+00:00
1769,Product_1753226164,Electronics,Vendor C,2025-07-22 18:16:04.306107+00:00,2025-10-02 18:16:04.306107+00:00
1770,Product_1753226169,Grocery,Vendor B,2025-07-22 18:16:09.317257+00:00,2026-07-06 18:16:09.317257+00:00
1771,Product_1753226174,Electronics,Vendor E,2025-07-22 18:16:14.325761+00:00,2026-05-07 18:16:14.325761+00:00
1772,Product_1753226179,Clothing,Vendor B,2025-07-22 18:16:19.331467+00:00,2025-12-28 18:16:19.331467+00:00
1773,Product_1753226184,Electronics,Vendor D,2025-07-22 18:16:24.341061+00:00,2026-05-26 18:16:24.341061+00:00
1774,Product_1753226189,Books,Vendor D,2025-07-22 18:16:29.350363+00:00,2025-11-26 18:16:29.350363+00:00
1775,Product_1753226194,Electronics,Vendor A,2025-07-22 18:16:34.361518+00:00,2025-08-25 18:16:34.361518+00:00
1776,Product_1753226199,Clothing,Vendor D,2025-07-22 18:16:39.373360+00:00,2026-03-22 18:16:39.373360+00:00
1777,Product_1753226204,Grocery,Vendor C,2025-07-22 18:16:44.382898+00:00,2026-03-07 18:16:44.382898+00:00
1778,Product_1753226209,Clothing,Vendor A,2025-07-22 18:16:49.393371+00:00,2026-01-06 18:16:49.393371+00:00
1779,Product_1753226214,Electronics,Vendor E,2025-07-22 18:16:54.401997+00:00,2026-02-14 18:16:54.401997+00:00
1780,Product_1753226219,Clothing,Vendor A,2025-07-22 18:16:59.411704+00:00,2026-02-28 18:16:59.411704+00:00
1781,Product_1753226224,Grocery,Vendor A,2025-07-22 18:17:04.416871+00:00,2026-05-26 18:17:04.416871+00:00
1782,Product_1753226229,Clothing,Vendor A,2025-07-22 18:17:09.429095+00:00,2026-01-18 18:17:09.429095+00:00
1783,Product_1753226234,Electronics,Vendor B,2025-07-22 18:17:14.440765+00:00,2025-08-22 18:17:14.440765+00:00
1784,Product_1753226239,Toys,Vendor A,2025-07-22 18:17:19.447694+00:00,2026-06-16 18:17:19.447694+00:00
1785,Product_1753226244,Clothing,Vendor C,2025-07-22 18:17:24.457415+00:00,2026-06-07 18:17:24.457415+00:00
1786,Product_1753226249,Electronics,Vendor C,2025-07-22 18:17:29.466701+00:00,2025-10-24 18:17:29.466701+00:00
1787,Product_1753226254,Clothing,Vendor E,2025-07-22 18:17:34.478643+00:00,2025-09-12 18:17:34.478643+00:00
1788,Product_1753226259,Clothing,Vendor D,2025-07-22 18:17:39.487866+00:00,2025-11-24 18:17:39.487866+00:00
1789,Product_1753226264,Toys,Vendor D,2025-07-22 18:17:44.497968+00:00,2026-05-02 18:17:44.497968+00:00
1790,Product_1753226269,Books,Vendor A,2025-07-22 18:17:49.511197+00:00,2026-04-09 18:17:49.511197+00:00
1791,Product_1753226274,Books,Vendor A,2025-07-22 18:17:54.520890+00:00,2025-08-28 18:17:54.520890+00:00
1792,Product_1753226279,Books,Vendor D,2025-07-22 18:17:59.530765+00:00,2025-10-28 18:17:59.530765+00:00
1793,Product_1753226284,Clothing,Vendor C,2025-07-22 18:18:04.536313+00:00,2026-03-15 18:18:04.536313+00:00
1794,Product_1753226289,Electronics,Vendor E,2025-07-22 18:18:09.545519+00:00,2025-09-19 18:18:09.545519+00:00
1795,Product_1753226294,Electronics,Vendor C,2025-07-22 18:18:14.556131+00:00,2026-02-21 18:18:14.556131+00:00
1796,Product_1753226299,Grocery,Vendor D,2025-07-22 18:18:19.561541+00:00,2026-01-18 18:18:19.561541+00:00
1797,Product_1753226304,Books,Vendor E,2025-07-22 18:18:24.571982+00:00,2025-11-10 18:18:24.571982+00:00
1798,Product_1753226309,Electronics,Vendor A,2025-07-22 18:18:29.581513+00:00,2026-06-23 18:18:29.581513+00:00
1799,Product_1753226314,Books,Vendor C,2025-07-22 18:18:34.597447+00:00,2026-02-05 18:18:34.597447+00:00
1800,Product_1753226319,Clothing,Vendor A,2025-07-22 18:18:39.606513+00:00,2026-07-08 18:18:39.606513+00:00
1801,Product_1753226324,Books,Vendor A,2025-07-22 18:18:44.616078+00:00,2026-03-19 18:18:44.616078+00:00
1802,Product_1753226329,Toys,Vendor D,2025-07-22 18:18:49.621952+00:00,2025-09-05 18:18:49.621952+00:00
1803,Product_1753226334,Grocery,Vendor B,2025-07-22 18:18:54.632852+00:00,2026-01-19 18:18:54.632852+00:00
1804,Product_1753226339,Toys,Vendor D,2025-07-22 18:18:59.643885+00:00,2026-06-18 18:18:59.643885+00:00
1805,Product_1753226344,Grocery,Vendor C,2025-07-22 18:19:04.649104+00:00,2025-11-05 18:19:04.649104+00:00
1806,Product_1753226349,Clothing,Vendor B,2025-07-22 18:19:09.654523+00:00,2026-04-05 18:19:09.654523+00:00
1807,Product_1753226354,Clothing,Vendor C,2025-07-22 18:19:14.663910+00:00,2026-04-30 18:19:14.663910+00:00
1808,Product_1753226359,Grocery,Vendor B,2025-07-22 18:19:19.772699+00:00,2026-05-31 18:19:19.772699+00:00
1809,Product_1753226364,Books,Vendor A,2025-07-22 18:19:24.784736+00:00,2026-04-12 18:19:24.784736+00:00
1810,Product_1753226369,Toys,Vendor A,2025-07-22 18:19:29.794182+00:00,2025-12-21 18:19:29.794182+00:00
1811,Product_1753226374,Clothing,Vendor E,2025-07-22 18:19:34.803421+00:00,2026-03-02 18:19:34.803421+00:00
1812,Product_1753226379,Toys,Vendor C,2025-07-22 18:19:39.811996+00:00,2026-02-18 18:19:39.811996+00:00
1813,Product_1753226384,Electronics,Vendor B,2025-07-22 18:19:44.822488+00:00,2025-09-30 18:19:44.822488+00:00
1814,Product_1753226389,Toys,Vendor B,2025-07-22 18:19:49.832923+00:00,2026-02-14 18:19:49.832923+00:00
1815,Product_1753226394,Electronics,Vendor D,2025-07-22 18:19:54.842227+00:00,2026-06-06 18:19:54.842227+00:00
1816,Product_1753226399,Clothing,Vendor A,2025-07-22 18:19:59.851924+00:00,2026-02-12 18:19:59.851924+00:00
